accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,accelerometerTimestamp_sinceReboot,identifierForVendor,locationAltitude,locationCourse,locationFloor,locationHorizontalAccuracy,locationLatitude,locationLongitude,locationSpeed,locationTimestamp_since1970,locationVerticalAccuracy,loggingTime 
0.036087,-0.899384,-0.421997,387068.247816,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.474225,-1.000000,-9999,65.000000,13.719332,100.445722,-1.000000,1602778342.938010,10.000000,2563-10-15 23:12:24.816 +0700
0.036392,-0.897827,-0.422226,387068.347528,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.474225,-1.000000,-9999,65.000000,13.719332,100.445722,-1.000000,1602778342.938010,10.000000,2563-10-15 23:12:24.916 +0700
0.035812,-0.899521,-0.422272,387068.447240,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.474225,-1.000000,-9999,65.000000,13.719332,100.445722,-1.000000,1602778342.938010,10.000000,2563-10-15 23:12:25.015 +0700
0.037003,-0.899643,-0.423264,387068.546952,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.474225,-1.000000,-9999,65.000000,13.719332,100.445722,-1.000000,1602778342.938010,10.000000,2563-10-15 23:12:25.116 +0700
0.035522,-0.899979,-0.421967,387068.646664,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.474225,-1.000000,-9999,65.000000,13.719332,100.445722,-1.000000,1602778342.938010,10.000000,2563-10-15 23:12:25.216 +0700
0.035004,-0.898270,-0.423218,387068.746376,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.474225,-1.000000,-9999,65.000000,13.719332,100.445722,-1.000000,1602778342.938010,10.000000,2563-10-15 23:12:25.315 +0700
0.035614,-0.897980,-0.423172,387068.846088,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.474225,-1.000000,-9999,65.000000,13.719332,100.445722,-1.000000,1602778342.938010,10.000000,2563-10-15 23:12:25.416 +0700
0.035690,-0.899078,-0.423538,387068.945800,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.474225,-1.000000,-9999,65.000000,13.719332,100.445722,-1.000000,1602778342.938010,10.000000,2563-10-15 23:12:25.516 +0700
0.036636,-0.898926,-0.422089,387069.045511,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.474225,-1.000000,-9999,65.000000,13.719332,100.445722,-1.000000,1602778342.938010,10.000000,2563-10-15 23:12:25.616 +0700
0.037125,-0.898773,-0.422562,387069.145223,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.474225,-1.000000,-9999,65.000000,13.719332,100.445722,-1.000000,1602778342.938010,10.000000,2563-10-15 23:12:25.716 +0700
0.036011,-0.899521,-0.424301,387069.244935,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.474225,-1.000000,-9999,65.000000,13.719332,100.445722,-1.000000,1602778342.938010,10.000000,2563-10-15 23:12:25.816 +0700
0.035629,-0.898621,-0.421844,387069.344647,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.474225,-1.000000,-9999,65.000000,13.719332,100.445722,-1.000000,1602778342.938010,10.000000,2563-10-15 23:12:25.916 +0700
0.035751,-0.898422,-0.422806,387069.444360,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.474225,-1.000000,-9999,65.000000,13.719332,100.445722,-1.000000,1602778342.938010,10.000000,2563-10-15 23:12:26.016 +0700
0.035812,-0.897476,-0.422897,387069.544072,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.474225,-1.000000,-9999,65.000000,13.719332,100.445722,-1.000000,1602778342.938010,10.000000,2563-10-15 23:12:26.116 +0700
0.036484,-0.899582,-0.423813,387069.643784,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.474225,-1.000000,-9999,65.000000,13.719332,100.445722,-1.000000,1602778342.938010,10.000000,2563-10-15 23:12:26.216 +0700
0.036774,-0.898499,-0.420227,387069.743496,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.474225,-1.000000,-9999,65.000000,13.719332,100.445722,-1.000000,1602778342.938010,10.000000,2563-10-15 23:12:26.316 +0700
0.036316,-0.899384,-0.422150,387069.843208,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.474225,-1.000000,-9999,65.000000,13.719332,100.445722,-1.000000,1602778342.938010,10.000000,2563-10-15 23:12:26.416 +0700
0.036499,-0.898270,-0.421295,387069.942920,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.474225,-1.000000,-9999,65.000000,13.719332,100.445722,-1.000000,1602778342.938010,10.000000,2563-10-15 23:12:26.516 +0700
0.035980,-0.899017,-0.422394,387070.042632,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.474225,-1.000000,-9999,65.000000,13.719332,100.445722,-1.000000,1602778342.938010,10.000000,2563-10-15 23:12:26.616 +0700
0.036880,-0.898392,-0.422684,387070.142344,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.474225,-1.000000,-9999,65.000000,13.719332,100.445722,-1.000000,1602778342.938010,10.000000,2563-10-15 23:12:26.716 +0700
0.036118,-0.898727,-0.423264,387070.242056,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.474225,-1.000000,-9999,65.000000,13.719332,100.445722,-1.000000,1602778342.938010,10.000000,2563-10-15 23:12:26.816 +0700
0.036179,-0.899368,-0.422089,387070.341768,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.474225,-1.000000,-9999,65.000000,13.719332,100.445722,-1.000000,1602778342.938010,10.000000,2563-10-15 23:12:26.916 +0700
0.035995,-0.898956,-0.421249,387070.441480,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.474225,-1.000000,-9999,65.000000,13.719332,100.445722,-1.000000,1602778342.938010,10.000000,2563-10-15 23:12:27.016 +0700
0.035339,-0.899002,-0.422989,387070.541192,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.474225,-1.000000,-9999,65.000000,13.719332,100.445722,-1.000000,1602778342.938010,10.000000,2563-10-15 23:12:27.116 +0700
0.036407,-0.899231,-0.423035,387070.640904,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.474225,-1.000000,-9999,65.000000,13.719332,100.445722,-1.000000,1602778342.938010,10.000000,2563-10-15 23:12:27.216 +0700
0.036911,-0.898895,-0.423065,387070.740616,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.474225,-1.000000,-9999,65.000000,13.719332,100.445722,-1.000000,1602778342.938010,10.000000,2563-10-15 23:12:27.316 +0700
0.035828,-0.899033,-0.423019,387070.840329,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.474225,-1.000000,-9999,65.000000,13.719332,100.445722,-1.000000,1602778342.938010,10.000000,2563-10-15 23:12:27.416 +0700
0.036011,-0.899048,-0.421722,387070.940041,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.474225,-1.000000,-9999,65.000000,13.719332,100.445722,-1.000000,1602778342.938010,10.000000,2563-10-15 23:12:27.516 +0700
0.036423,-0.898895,-0.422821,387071.039753,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.474225,-1.000000,-9999,65.000000,13.719332,100.445722,-1.000000,1602778342.938010,10.000000,2563-10-15 23:12:27.616 +0700
0.036102,-0.898621,-0.422485,387071.139465,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.474225,-1.000000,-9999,65.000000,13.719332,100.445722,-1.000000,1602778342.938010,10.000000,2563-10-15 23:12:27.716 +0700
0.036224,-0.898773,-0.422775,387071.239177,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.474225,-1.000000,-9999,65.000000,13.719332,100.445722,-1.000000,1602778342.938010,10.000000,2563-10-15 23:12:27.816 +0700
0.036728,-0.899429,-0.421875,387071.338889,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.474225,-1.000000,-9999,65.000000,13.719332,100.445722,-1.000000,1602778342.938010,10.000000,2563-10-15 23:12:27.916 +0700
0.035873,-0.899399,-0.421295,387071.438601,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.474225,-1.000000,-9999,65.000000,13.719332,100.445722,-1.000000,1602778342.938010,10.000000,2563-10-15 23:12:28.016 +0700
0.035919,-0.898468,-0.421585,387071.538313,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.474225,-1.000000,-9999,65.000000,13.719332,100.445722,-1.000000,1602778342.938010,10.000000,2563-10-15 23:12:28.116 +0700
0.035507,-0.898529,-0.421783,387071.638025,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.474225,-1.000000,-9999,65.000000,13.719332,100.445722,-1.000000,1602778342.938010,10.000000,2563-10-15 23:12:28.216 +0700
0.036316,-0.898575,-0.421402,387071.737737,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.474225,-1.000000,-9999,65.000000,13.719332,100.445722,-1.000000,1602778342.938010,10.000000,2563-10-15 23:12:28.316 +0700
0.036545,-0.898529,-0.422546,387071.837449,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.474225,-1.000000,-9999,65.000000,13.719332,100.445722,-1.000000,1602778342.938010,10.000000,2563-10-15 23:12:28.416 +0700
0.036209,-0.898834,-0.423080,387071.937161,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.474225,-1.000000,-9999,65.000000,13.719332,100.445722,-1.000000,1602778342.938010,10.000000,2563-10-15 23:12:28.516 +0700
0.036057,-0.898865,-0.422470,387072.036873,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.474225,-1.000000,-9999,65.000000,13.719332,100.445722,-1.000000,1602778342.938010,10.000000,2563-10-15 23:12:28.616 +0700
0.036102,-0.898880,-0.421799,387072.136585,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.474225,-1.000000,-9999,65.000000,13.719332,100.445722,-1.000000,1602778342.938010,10.000000,2563-10-15 23:12:28.716 +0700
0.036560,-0.898651,-0.421646,387072.236298,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.474225,-1.000000,-9999,65.000000,13.719332,100.445722,-1.000000,1602778342.938010,10.000000,2563-10-15 23:12:28.816 +0700
0.035355,-0.898621,-0.422455,387072.336010,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.474225,-1.000000,-9999,65.000000,13.719332,100.445722,-1.000000,1602778342.938010,10.000000,2563-10-15 23:12:28.916 +0700
0.036240,-0.898529,-0.422989,387072.435722,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:29.016 +0700
0.037323,-0.899277,-0.422195,387072.535434,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:29.116 +0700
0.036270,-0.898972,-0.422165,387072.635146,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:29.216 +0700
0.036148,-0.898087,-0.422409,387072.734858,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:29.316 +0700
0.036102,-0.898590,-0.421997,387072.834570,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:29.416 +0700
0.036453,-0.898788,-0.422684,387072.934282,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:29.516 +0700
0.036011,-0.899002,-0.422455,387073.033995,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:29.616 +0700
0.035934,-0.899490,-0.423187,387073.133707,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:29.716 +0700
0.035934,-0.899490,-0.422852,387073.233419,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:29.816 +0700
0.035965,-0.898865,-0.423187,387073.333132,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:29.916 +0700
0.036438,-0.899277,-0.422455,387073.432844,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:30.016 +0700
0.036331,-0.900253,-0.422058,387073.532556,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:30.116 +0700
0.037354,-0.898941,-0.423538,387073.632268,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:30.216 +0700
0.036438,-0.898773,-0.422623,387073.731980,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:30.316 +0700
0.035660,-0.898590,-0.421707,387073.831692,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:30.416 +0700
0.036240,-0.899475,-0.421722,387073.931404,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:30.516 +0700
0.035339,-0.898758,-0.422134,387074.031115,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:30.616 +0700
0.036606,-0.899338,-0.422409,387074.130827,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:30.716 +0700
0.036713,-0.899506,-0.422226,387074.230539,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:30.816 +0700
0.036224,-0.898834,-0.422394,387074.330251,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:30.916 +0700
0.035629,-0.898727,-0.422501,387074.429963,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:31.016 +0700
0.035400,-0.899323,-0.422348,387074.529676,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:31.116 +0700
0.036499,-0.899078,-0.421997,387074.629388,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:31.216 +0700
0.035828,-0.899551,-0.422623,387074.729100,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:31.316 +0700
0.036285,-0.898788,-0.423553,387074.828812,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:31.416 +0700
0.036652,-0.899475,-0.423157,387074.928524,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:31.516 +0700
0.035278,-0.898895,-0.421768,387075.028236,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:31.616 +0700
0.034592,-0.898987,-0.422775,387075.127948,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:31.716 +0700
0.037796,-0.899658,-0.419800,387075.227660,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:31.816 +0700
0.035568,-0.898727,-0.422577,387075.327372,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:31.916 +0700
0.038025,-0.900681,-0.421509,387075.427084,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:32.015 +0700
0.038315,-0.899261,-0.423325,387075.526796,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:32.116 +0700
0.035812,-0.898041,-0.422485,387075.626509,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:32.216 +0700
0.035995,-0.897995,-0.422241,387075.726221,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:32.316 +0700
0.035721,-0.899139,-0.421143,387075.825933,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:32.416 +0700
0.036255,-0.898438,-0.423691,387075.925645,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:32.516 +0700
0.035736,-0.899734,-0.423279,387076.025358,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:32.616 +0700
0.035110,-0.899109,-0.422470,387076.125070,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:32.716 +0700
0.035614,-0.898285,-0.422012,387076.224782,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:32.816 +0700
0.036316,-0.898682,-0.422806,387076.324494,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:32.916 +0700
0.035446,-0.898941,-0.422134,387076.424206,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:33.016 +0700
0.036774,-0.899292,-0.423355,387076.523918,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:33.116 +0700
0.036453,-0.898392,-0.423294,387076.623631,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:33.216 +0700
0.035400,-0.898941,-0.422363,387076.723343,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:33.316 +0700
0.036896,-0.898483,-0.421371,387076.823055,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:33.416 +0700
0.036133,-0.899139,-0.422607,387076.922767,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:33.516 +0700
0.037003,-0.898483,-0.423721,387077.022478,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:33.616 +0700
0.036041,-0.898956,-0.421234,387077.122190,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:33.716 +0700
0.036621,-0.898163,-0.422195,387077.221902,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:33.816 +0700
0.035934,-0.898468,-0.422470,387077.321614,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:33.916 +0700
0.035614,-0.898331,-0.422546,387077.421326,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:34.016 +0700
0.035538,-0.898926,-0.422623,387077.521038,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:34.116 +0700
0.035736,-0.898834,-0.423477,387077.620751,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:34.216 +0700
0.037247,-0.898224,-0.424438,387077.720463,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:34.316 +0700
0.035568,-0.898605,-0.422745,387077.820175,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,5.471201,-1.000000,-9999,65.000000,13.719415,100.445598,-1.000000,1602778348.937615,10.000000,2563-10-15 23:12:34.415 +0700
0.034805,-0.898376,-0.422211,387077.919887,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,6.379190,192.173942,-9999,47.667661,13.719301,100.445702,0.000000,1602778354.287493,25.469880,2563-10-15 23:12:34.516 +0700
0.035522,-0.898071,-0.423340,387078.019598,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,6.379190,192.173942,-9999,47.667661,13.719301,100.445702,0.000000,1602778354.287493,25.469880,2563-10-15 23:12:34.616 +0700
0.035950,-0.898895,-0.421875,387078.119310,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,6.379190,192.173942,-9999,47.667661,13.719301,100.445702,0.000000,1602778354.287493,25.469880,2563-10-15 23:12:34.716 +0700
0.038528,-0.899948,-0.423676,387078.219022,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,6.379190,192.173942,-9999,47.667661,13.719301,100.445702,0.000000,1602778354.287493,25.469880,2563-10-15 23:12:34.816 +0700
0.037033,-0.900360,-0.422150,387078.318734,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,6.379190,192.173942,-9999,47.667661,13.719301,100.445702,0.000000,1602778354.287493,25.469880,2563-10-15 23:12:34.916 +0700
0.035965,-0.898148,-0.423203,387078.418446,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,6.379190,192.173942,-9999,47.667661,13.719301,100.445702,0.000000,1602778354.287493,25.469880,2563-10-15 23:12:35.016 +0700
0.035019,-0.898575,-0.422272,387078.518158,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,6.379190,192.173942,-9999,47.667661,13.719301,100.445702,0.000000,1602778354.287493,25.469880,2563-10-15 23:12:35.116 +0700
0.036301,-0.898590,-0.421066,387078.617870,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,6.379190,192.173942,-9999,47.667661,13.719301,100.445702,0.000000,1602778354.287493,25.469880,2563-10-15 23:12:35.216 +0700
0.034134,-0.897781,-0.421356,387078.717582,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,6.379190,192.173942,-9999,47.667661,13.719301,100.445702,0.000000,1602778354.287493,25.469880,2563-10-15 23:12:35.316 +0700
0.033875,-0.894104,-0.426559,387078.817295,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,6.379190,192.173942,-9999,47.667661,13.719301,100.445702,0.000000,1602778354.287493,25.469880,2563-10-15 23:12:35.416 +0700
0.037170,-0.899689,-0.422974,387078.917007,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,6.379190,192.173942,-9999,44.434213,13.719301,100.445702,0.000000,1602778355.287488,7.276751,2563-10-15 23:12:35.516 +0700
0.038620,-0.900940,-0.423813,387079.016720,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,6.379190,192.173942,-9999,44.434213,13.719301,100.445702,0.000000,1602778355.287488,7.276751,2563-10-15 23:12:35.616 +0700
0.036255,-0.899429,-0.423538,387079.116432,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,6.379190,192.173942,-9999,44.434213,13.719301,100.445702,0.000000,1602778355.287488,7.276751,2563-10-15 23:12:35.716 +0700
0.036026,-0.898361,-0.424072,387079.216144,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,6.379190,192.173942,-9999,44.434213,13.719301,100.445702,0.000000,1602778355.287488,7.276751,2563-10-15 23:12:35.815 +0700
0.036514,-0.899826,-0.421265,387079.315856,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,6.379190,192.173942,-9999,44.434213,13.719301,100.445702,0.000000,1602778355.287488,7.276751,2563-10-15 23:12:35.916 +0700
0.035370,-0.898331,-0.422455,387079.415568,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,6.379190,192.173942,-9999,44.434213,13.719301,100.445702,0.000000,1602778355.287488,7.276751,2563-10-15 23:12:36.016 +0700
0.036179,-0.899719,-0.422028,387079.515280,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,6.379190,192.173942,-9999,44.434213,13.719301,100.445702,0.000000,1602778355.287488,7.276751,2563-10-15 23:12:36.116 +0700
0.033691,-0.896194,-0.421707,387079.614992,BDA239AB-D780-48E7-95D7-E8D133CEF7A8,6.379190,192.173942,-9999,44.434213,13.719301,100.445702,0.000000,1602778355.287488,7.276751,2563-10-15 23:12:36.216 +0700
